880024	1101	850808	880024	1992	5	52	3	4.888
880025	1131	850933	880025	1990	2	25	1	3.797
880028	360	820345	880028	1990	7	30	1	3.446
880028	360	820345	880028	1991	6	41	2	4.411
880028	360	820345	880028	1992	6	53	3	3.875
880032	360	820307	880032	1990	1	24	1	3.908
880032	360	820307	880032	1991	2	37	2	4.49
880032	360	820307	880032	1992	1	48	3	3.367
880036	126	840458	880036	1992	4	51	1	4.975
880036	126	840458	880036	1993	8	67	2	5.295
880040	386	841062	880040	1990	4	27	1	4.498
880041	319	850871	880041	1990	5	28	1	2.337
880045	386	840940	880045	1990	6	29	1	2.814
880045	386	840940	880045	1991	8	43	2	3.58
880045	386	840940	880045	1992	7	54	3	3.558
880046	319	850878	880046	1990	2	25	1	3.645
880049	1101	850701	880049	1990	2	25	1	4.02
880049	1101	850701	880049	1991	2	37	2	5.527
880049	1101	850701	880049	1992	3	50	3	6.297
880051	1101	850699	880051	1990	1	24	1	3.852
880052	319	850405	880052	1990	5	28	1	3.082
880054	319	850771	880054	1990	1	24	1	2.568
880062	1043	3247	880062	1990	5	28	1	4.096
880062	1043	3247	880062	1992	3	50	2	3.029
880062	1043	3247	880062	1993	3	62	3	4.104
880063	386	830007	880063	1990	1	24	1	2.88
880070	126	830374	880070	1990	2	25	1	4.504
880070	126	830374	880070	1991	3	38	2	5.656
880070	126	830374	880070	1992	7	54	3	4.89
880074	318	830012	880074	1990	3	26	1	3.84
880075	386	840046	880075	1990	5	28	1	4.18
880078	780004	3273	880078	1990	3	26	1	4.042
880078	780004	3273	880078	1991	6	41	2	3.935
880078	780004	3273	880078	1992	7	54	3	3.769
880079	83	830259	880079	1990	3	26	1	3.907
880079	83	830259	880079	1991	8	43	2	3.498
880079	83	830259	880079	1992	7	54	3	3.37
880080	386	840864	880080	1990	2	25	1	3.486
880085	486	3355	880085	1990	2	24	1	3.545
880085	486	3355	880085	1991	2	36	2	3.819
880094	1101	850428	880094	1990	4	26	1	4.554
880094	1101	850428	880094	1991	2	36	2	5.589
880096	386	830038	880096	1990	3	25	1	4.7
880098	397	820246	880098	1990	7	29	1	2.505
880098	397	820246	880098	1991	9	43	2	3.937
880101	486	820419	880101	1990	2	24	1	4.1
880101	486	820419	880101	1991	2	36	2	4.365
880101	486	820419	880101	1992	1	47	3	2.988
880102	318	830056	880102	1990	3	25	1	4.174
880102	318	830056	880102	1991	2	36	2	4.614
880102	318	830056	880102	1992	1	47	3	3.88
880104	486	1244	880104	1990	1	23	1	4.001
880104	486	1244	880104	1991	1	35	2	5.58
880104	486	1244	880104	1992	2	48	3	6.024
880109	397	841107	880109	1990	4	26	1	3.231
880110	126	830363	880110	1990	3	25	1	3.617
880115	850319	851032	880115	1990	4	26	1	4.117
880115	850319	851032	880115	1991	3	37	2	5.284
880118	975	1149	880118	1990	2	24	1	3.809
880122	780004	830360	880122	1990	7	29	1	4.485
880122	780004	830360	880122	1991	5	39	2	3.702
880122	780004	830360	880122	1992	4	50	3	5.039
880124	83	830436	880124	1990	3	25	1	4.146
880124	83	830436	880124	1991	3	37	2	4.446
880130	83	840381	880130	1990	5	27	1	2.549
880133	850319	850839	880133	1990	11	33	1	3.576
880133	850319	850839	880133	1991	10	44	2	3.477
880136	780004	830215	880136	1990	3	25	1	4.622
880136	780004	830215	880136	1991	5	39	2	4.782
880136	780004	830215	880136	1992	6	52	3	4.853
880137	1131	850903	880137	1990	5	27	1	4.115
880137	1131	850903	880137	1991	5	39	2	5.73
880137	1131	850903	880137	1991	12	46	3	3.244
880144	397	850768	880144	1990	4	26	1	4.447
880144	397	850768	880144	1991	6	40	2	4.509
880144	397	850768	880144	1992	6	52	3	4.013
880146	386	840681	880146	1990	5	27	1	3.941
880147	486	239	880147	1990	12	34	1	3.358
880148	386	830464	880148	1990	3	25	1	4.101
880148	386	830464	880148	1991	3	37	2	4.812
880148	386	830464	880148	1991	7	41	3	3.963
880150	1024	841099	880150	1990	6	28	1	3.415
880158	1024	830014	880158	1990	5	27	1	3.829
880158	1024	830014	880158	1991	4	38	2	5.533
880160	1101	851055	880160	1990	5	27	1	3.304
880160	1101	851055	880160	1991	5	39	2	3.802
880166	83	841022	880166	1990	5	27	1	3.475
880166	83	841022	880166	1991	3	37	2	4.11
880166	83	841022	880166	1992	3	49	3	4.933
880168	841131	851039	880168	1990	6	27	1	1.922
880168	841131	851039	880168	1991	5	38	2	3.718
880168	841131	851039	880168	1992	11	56	3	3.935
880171	486	840795	880171	1990	4	25	1	3.676
880173	1043	3144	880173	1990	5	26	1	4.343
880173	1043	3144	880173	1991	9	42	2	4.749
880173	1043	3144	880173	1992	8	53	3	5.661
880186	840126	840686	880186	1990	5	26	1	3.486
880186	840126	840686	880186	1991	7	40	2	2.91
880191	486	841011	880191	1991	3	36	1	4.054
880191	486	841011	880191	1992	3	48	2	4.299
880191	486	841011	880191	1993	2	59	3	3.403
880192	841101	851064	880192	1990	6	27	1	3.287
880192	841101	851064	880192	1991	5	38	2	4.77
880192	841101	851064	880192	1992	10	55	3	4.887
880193	850319	851102	880193	1990	4	25	1	3.307
880202	1043	1971	880202	1990	4	25	1	4.118
880205	780004	859	880205	1990	7	28	1	2.76
880205	780004	859	880205	1991	6	39	2	4.041
880230	360	840265	880230	1990	4	25	1	3.945
