880136 780004 830215
880137 1131 850903
880144 397 0
880146 386 0
880147 486 239
880148 386 0
880150 1024 841099
880158 1024 0
880160 1101 851055
880166 83 841022
880168 841131 851039
880171 486 840795
880173 1043 0
880186 840126 0
880189 0 0
880191 486 0
880192 841101 0
880193 850319 851102
880202 1043 1971
880205 780004 0
880210 0 0
880230 360 840265
880231 360 0
880233 360 841102
880234 386 0
880235 360 850072
880236 386 0
880237 360 0
880243 841131 851163
880246 975 830418
880247 360 841162
880248 486 0
880252 841131 0
880260 850319 0
880262 841101 0
880269 386 0
880287 850319 0
880295 840126 0
880300 397 860266
880301 360 0
880304 126 860523
880308 1131 850206
880309 486 0
880310 1101 0
880313 860020 0
880330 397 0
880331 360 0
880334 386 851110
880347 126 0
880349 860140 860065
880350 83 0
880355 1101 0
880359 860043 860017
880369 83 850108
880381 126 830187
880384 0 0
880385 360 840558
880394 850319 0
880397 850319 0
880400 1131 0
880402 860020 0
880404 83 0
880405 386 0
880409 860043 860207
880441 841101 0
880446 860020 860083
880461 860020 0
880466 1101 830022
880474 397 0
880485 850319 0
880486 83 0
880498 83 0
880506 840126 0
880510 1131 0
880521 386 0
880522 486 0
880523 860020 840580
880528 386 0
880555 841131 0
880558 860020 0
880563 1101 0
880569 860020 0
880570 386 0
880571 486 0
880582 360 0
880586 860020 841126
880602 860020 0
880603 83 2781
880607 83 840567
880610 841101 0
880611 486 2526
880612 1131 0
880615 850319 2868
880622 386 850575
880625 860071 850489
880626 360 0
880633 860020 0
880634 360 0
880642 386 0
880652 860035 830105
880653 397 0
880654 486 0
880655 397 0
880659 850319 0
880668 386 0
880669 486 0
880672 397 840766
880676 486 0
880679 486 0
880686 486 0
880694 83 820205
880695 1101 0
880701 850319 0
880706 860020 0
880709 386 0
880711 850319 0
880713 386 0
880716 386 0
880722 360 0
880724 386 830010
880728 83 0
880730 860140 850236
880734 386 0
880735 386 0
880737 850319 0
880743 860061 0
880748 850319 0
880754 83 0
880758 850319 0
880769 850319 850774
880777 860020 0
880779 840126 0
880782 1101 850818
880792 83 0
880794 850319 0
880798 83 2287
880802 397 0
880803 360 0
880814 860140 860806
880818 860071 830066
880820 860020 0
880821 1101 830396
880822 397 2283
880825 860020 2438
880826 386 0
880830 860026 860911
880835 1131 0
880836 860041 0
880842 397 0
880844 860054 0
880846 860054 860779
880850 1131 0
880853 360 0
880854 860026 861237
880856 83 820328
880857 83 820328
880858 860054 860822
880862 486 1725
880863 860041 860781
880865 397 0
880873 386 850893
880875 850319 0
880876 1131 0
880885 860020 0
880887 83 850688
880888 860061 0
880892 1101 0
880895 860140 0
880898 860140 850873
880901 1101 840749
880904 1131 0
880906 860054 0
880910 860054 850628
880911 397 850945
880912 860054 860746
880916 850319 850525
880934 860140 850790
880936 850319 840070
890002 386 850673
890004 83 841064
890006 83 0
890008 860071 830056
890012 860071 0
890013 486 820419
890018 486 840011
890021 1131 0
890032 386 0
890038 850319 0
890039 360 830385
890043 83 0
890045 860043 0
890047 860020 0
890049 360 851035
890050 360 0
890054 0 840113
890060 1101 0
890061 397 0
890069 83 850849
890074 126 0
890078 860035 870106
890080 860140 0
890081 860020 830215
890083 860020 840795
890089 1101 0
890091 860140 841022
890094 486 239
890099 860026 0
890100 860041 0
890101 0 0
890103 860026 870015
890107 486 820307
890110 1131 0
890112 386 0
890113 486 0
890114 397 0
890118 860140 850878
890121 397 0
890127 860071 0
890137 386 851173
890138 0 0
890140 360 0
890141 860026 870024
890143 840126 0
890144 860054 850072
890145 860043 0
890149 386 850903
890150 860020 860224
890155 360 851070
890174 1131 830241
890182 850319 0
890183 397 850206
890185 850319 0
890186 1131 850163
890188 1101 850701
890199 860020 860266
890202 386 0
890203 860071 860065
890207 0 0
890210 486 830424
890213 0 0
890214 0 0
890216 860026 0
890223 860035 0
890229 860043 0
890230 860041 870138
890233 860140 860125
890235 860035 870410
890236 860026 0
890242 860043 0
890246 860043 870290
890248 860026 870077
890252 1101 840940
890255 860061 861239
890256 860035 0
890258 860071 851044
890261 860061 0
890262 860041 870265
890263 1131 0
890265 860041 0
890278 83 0
890279 386 0
890280 860035 0
890284 860140 0
890294 860061 851042
890297 860041 0
890301 1131 0
890307 860071 0
890313 0 0
890319 360 860955
890323 860026 0
890326 386 841099
890329 860043 0
890330 860026 870087
890332 860035 0
890335 860061 0
890337 386 0
890338 860041 0
890347 360 850108
890355 1101 841162
890359 860026 870524
890362 860026 0
890376 850319 0
890377 860035 0
890381 860054 0
890385 860026 0
890391 860140 0
890397 860020 0
890425 860041 0
890427 860061 0
890431 860061 861128
890437 860026 0
890452 3481 0
890453 860041 0
890455 860026 0
890456 36 0
890461 83 850013
890465 3634 860521
890466 3634 0
890468 860035 0
890469 860035 870570
890480 3634 860001
890486 3634 0
890489 36 840567
890500 860041 0
890502 860026 0
890507 860026 0
890523 860061 861279
890524 860020 850489
890525 3481 0
890528 3481 820051
890532 3481 0
890543 36 841181
890547 3481 860327
890550 3697 860083
890551 36 0
890558 860054 851129
890563 3634 851083
890564 3634 851093
890565 36 830057
890567 3481 840580
890570 36 0
890580 860043 870675
890583 860061 0
890584 860054 0
890594 3634 850575
890596 3481 0
890606 860061 0
890616 860054 0
890618 3634 0
890620 3481 0
890627 3697 0
890628 3634 830105
890645 3697 0
890647 3697 840363
890648 3481 0
890655 36 830022
890656 3634 0
890657 360 0
890663 3438 0
890665 3481 0
890666 3697 0
890668 3697 0
890671 36 0
890675 3481 0
890676 3481 0
890682 3697 850236
890683 860043 0
890684 860043 0
890689 3634 2291
890691 36 0
890698 3634 830010
890700 3481 0
890702 3438 2403
890705 3481 0
890706 3481 0
890711 860035 0
890713 3634 0
890719 860061 840265
890721 860041 0
890722 36 851083
890724 860054 0
890726 360 0
890737 860081 0
890740 860020 0
890745 860020 820205
890748 860081 0
890750 860061 0
890752 860020 0
890755 860061 0
890757 860061 0
890758 860026 870403
890760 860061 0
890764 860081 0
890770 860054 0
890771 860054 861237
890772 860020 0
890779 83 0
890783 860054 2287
890785 860061 0
890787 860026 870768
890788 850208 850774
890789 4020 0
890792 4020 850628
890793 4020 0
890810 860078 2283
890811 850201 841126
890812 3841 860818
890814 860078 0
890816 850208 0
890818 850201 850818
890819 860078 850688
890823 397 870265
890827 4020 0
890828 4020 870042
890830 4050 0
890833 3841 820172
890837 4152 0
890843 860043 870810
890848 0 0
890849 4152 0
890857 4050 841062
890860 860054 0
890867 850201 0
890875 4096 0
890879 4050 0
890883 860043 870721
890884 4152 820434
890886 850208 0
890892 4152 0
890898 860041 870792
890900 850201 0
890909 4020 841152
890914 4020 850873
890921 4152 0
890930 4050 0
890932 860043 0
890935 860078 830211
890937 860035 870813
890938 860026 0
890939 860078 830348
890944 850208 0
890955 4020 850849
890958 850201 830374
900015 860026 870858
900018 860043 0
900023 860035 0
900028 860026 870965
900030 860078 0
900031 860026 880016
900033 4050 870015
900038 860061 0
900043 860043 880032
900046 860054 840749
900047 860026 870880
900050 860043 0
900051 860041 870863
900053 860026 0
900056 860054 0
900062 860054 0
900065 860043 870740
900069 860026 0
900070 860026 880104
900071 860041 0
900073 860041 0
900079 860026 0
900081 860054 830422
900084 860041 870930
900089 850201 860746
900091 860041 880023
900095 3841 860339
900096 860026 870910
900098 850201 860968
900100 860078 840864
900105 850208 0
900107 860043 0
900112 860061 861238
900114 4152 850072
900119 860054 870106
900122 4152 870146
900126 3841 850947
900127 860041 870784
900130 4096 851173
900134 860035 880049
900136 860043 870877
900139 4050 860065
900141 860078 0
900149 860043 880101
900155 4133 0
900162 850201 860431
900165 4152 0
900166 850208 2526
900172 4050 0
900179 860035 880118
900183 0 0
900186 4152 0
900189 850208 0
900196 850208 860125
900198 860035 0
900199 850208 0
900202 860078 841102
900206 860043 0
900214 850208 0
900218 850201 870290
900221 850208 0
900222 860061 0
900227 860043 870946
900229 0 0
900234 0 0
900235 0 0
900237 850208 0
900238 850201 0
900242 850208 870200
900243 0 0
900251 860026 880079
900254 860078 830424
900257 4133 0
900260 860078 851055
900263 860026 880102
900264 860061 870410
900265 860026 870888
900267 850208 0
900273 850208 850328
900276 860078 870596
900280 850208 820419
900284 850208 850982
900286 860041 880247
900288 860026 880234
900296 860078 0
900297 860026 870953
900299 850208 0
900302 850201 0
900304 850208 851179
900308 850201 0
900311 0 0
900312 850208 0
900313 0 0
900319 850208 0
900324 860078 830418
900326 860026 0
900328 860035 0
900329 850208 0
900338 850208 870077
900350 860078 860629
900366 860041 880052
900377 850208 0
900380 850208 0
900383 860043 880173
900387 860078 0
900389 850208 861061
900400 860035 880166
900402 860061 0
900403 860043 0
900405 850208 830241
900413 860078 850926
900415 860043 880146
900422 850208 0
900424 850201 870138
900427 850201 0
900433 860026 880137
900440 850201 850699
900443 850201 0
900444 850201 870087
900446 860026 0
900450 860078 0
900458 860043 0
900461 860054 861239
900463 860026 880160
900466 850201 0
900471 860061 0
900476 860078 870675
900477 860081 0
900488 860078 840558
900490 860054 820310
900492 860078 0
900496 860043 880168
900499 860081 0
900502 860078 870279
900503 860061 0
900510 860078 860327
900511 860078 0
900516 850208 860097
900518 860081 0
900525 860061 0
900528 860078 0
900529 860061 860084
900530 850208 0
900534 860078 0
900535 850208 851129
900537 860054 0
900543 860061 0
900545 850208 0
900559 850208 841162
900561 850201 851163
900566 850208 860142
900571 850201 0
900572 850201 851042
900585 850201 820051
900593 850201 841181
900595 850201 0
900599 860061 860521
900602 860026 880205
900605 860078 860088
900611 860078 0
900621 860054 850013
900623 860078 0
900626 860078 0
900628 860078 0
900636 860026 880711
900644 860054 0
900647 850201 0
900657 850201 0
900660 850201 860196
900661 850201 0
900667 860041 880246
900680 850201 830022
900687 860041 880384
900689 850201 0
900700 860054 840124
900701 860026 0
900702 860041 0
900704 850201 0
900708 860078 0
900719 860061 2403
900722 860190 850861
900723 4167 860001
900725 860078 0
900736 860078 0
900742 4167 861237
900744 4167 861294
900746 860041 880522
900750 4167 860643
900752 4167 850628
900757 860061 880563
900762 860190 870403
900766 4020 0
900769 860078 0
900771 4167 850893
900773 3978 840766
900778 850201 2291
900780 850201 830259
900781 860071 841064
900782 860035 880485
900784 860078 0
900785 850201 0
900795 870228 820172
900796 860078 0
900797 860078 2438
900798 860078 2283
900799 860043 0
900801 850201 860523
900803 850201 0
900806 870228 0
900811 4167 870813
900815 860035 850238
900817 860078 870468
900833 850201 830187
900839 860071 1725
900841 850201 830385
900844 4020 850907
900848 860078 851110
900853 860078 870515
900855 860071 870024
900856 860035 880814
900857 860054 1971
900859 4020 870849
900869 850201 850520
900872 4204 870858
900873 850201 0
900878 860061 0
900880 860043 880402
900881 850201 830056
900883 860071 830105
900884 870228 840363
900889 870228 840014
900893 860071 870725
900897 850201 850673
900900 3978 0
900910 4204 0
900912 3978 0
900913 860190 840070
900916 3970 860911
900917 860061 880724
900918 4096 850525
900920 860190 840395
900925 4167 0
900928 4096 870042
900932 3970 860779
900933 4050 830422
900938 860071 0
900939 860041 0
901008 0 0
901009 0 0
910003 3978 2868
910006 860026 870524
910008 0 0
910010 870228 0
910012 4020 0
910014 860071 0
910015 860035 861238
910017 4050 870706
910020 0 0
910021 3970 870146
910022 860054 870877
910023 4096 830211
910025 4020 880104
910031 860078 850945
910035 860071 0
910037 4050 880016
910040 870228 860818
910044 850201 0
910051 0 0
910056 870228 840011
910067 860081 880032
910068 850201 841152
910071 860190 870106
910077 3970 880102
910084 860041 880777
910086 3970 870930
910100 860078 880017
910101 860061 880347
910105 850201 880101
910107 860071 851044
910113 0 0
910116 860071 851055
910117 870228 870249
910118 850201 880110
910119 850201 830268
910120 850201 880049
910122 870228 0
910127 860071 880094
910128 870228 0
910131 860035 850328
910134 860054 840976
910135 860071 860781
910143 860071 880124
910145 860035 0
910150 4204 880070
910160 860071 0
910168 870228 820434
910170 850201 0
910172 860071 850982
910175 860041 880191
910176 860071 870953
910182 860071 870888
910185 870228 860431
910187 870228 880247
910189 860078 870596
910191 860071 861061
910192 860078 0
910195 860078 880234
910198 860190 880821
910212 4096 870910
910215 860078 840687
910217 860190 0
910218 0 0
910221 850201 830066
910226 850201 880007
910232 4050 860339
910235 850201 861128
910236 4204 0
910241 860078 860224
910244 860041 890013
910246 4204 851039
910250 850201 850926
910255 860078 890050
910256 3970 840567
910258 860054 0
910266 860035 880331
910269 860061 880906
910271 860078 880330
910272 860078 0
910274 0 0
910276 860035 0
910279 860054 880798
910280 860071 0
910284 850201 851179
910288 860078 860207
910294 850201 860629
910306 850201 0
910307 860078 880734
910308 4096 880160
910325 860071 0
910332 4204 880230
910339 860071 890094
910340 860054 0
910345 860078 870946
910359 860071 880887
910360 860078 0
910368 860071 0
910371 870228 890021
910375 870228 890060
910378 860078 890183
910386 860078 0
910388 860041 890236
910391 860054 890141
910401 860078 880686
910417 860071 851042
910434 860061 890330
910444 870228 890002
910451 860078 880825
910456 870228 890230
910463 860078 890235
910473 860078 840580
910477 870228 870565
910482 870228 861279
910483 860054 0
910484 860078 0
910494 860078 820310
910504 860061 0
910513 860041 870307
910516 860071 860521
910518 860071 851129
910528 860078 0
910535 860061 880875
910544 870228 861177
910549 860061 860142
910554 870228 0
910565 860071 830057
910568 860071 0
910570 860078 851070
910571 860078 0
910585 860071 0
910590 860071 0
910595 860054 880079
910598 860061 890584
910600 860071 850861
910603 860071 860196
910608 860078 890543
910610 860054 850013
910613 860078 890203
910617 880112 890074
910619 880112 840558
910626 860078 830396
910627 860078 880853
910638 860078 890547
910641 880112 890551
910643 860054 880173
910650 860071 0
910661 860061 820172
910664 880112 0
910665 860061 0
910671 860078 861294
910672 880112 880916
910677 860078 880743
910678 860054 840897
910683 860071 0
910696 860054 0
910697 860071 860088
910698 890207 880558
910706 880108 0
910708 870228 870515
910711 880108 860538
910714 880112 850808
910719 880108 850907
910724 890207 0
910725 880108 880359
910727 880112 0
910736 880112 860643
910738 860054 0
910742 860054 890262
910743 860071 890647
910748 890213 890700
910751 860026 870721
910755 890848 890563
910760 3978 850520
910761 860071 840069
910764 3978 880722
910765 860071 851093
910774 860061 841099
910778 860071 890702
910785 860071 890502
910789 860078 870965
910793 860078 0
910799 860054 0
910803 860071 861238
910804 890214 880582
910805 860054 850238
910808 860071 880521
910810 860071 890771
910817 890214 890628
910819 890848 890737
910820 880112 890726
910826 860078 890570
910829 880112 890779
910830 890214 890655
910832 860071 840795
910833 4050 0
910839 880189 890819
910844 890213 0
910846 880189 890789
910847 890214 890564
910848 890213 0
911019 0 0
920001 4050 0
920002 890213 890668
920006 860078 850093
920007 890213 0
920009 860078 890752
920014 4204 890760
920015 860071 880085
920016 870228 890671
920017 4096 890783
920021 890848 0
920022 860071 0
920027 880189 890691
920030 890848 890745
920033 860078 880032
920039 870228 0
920052 860078 890711
920060 860078 2781
920061 4096 880016
920064 860071 870898
920066 880112 0
920071 870228 850947
920072 870228 850947
920077 860054 840070
920085 890214 890666
920087 870228 880158
920095 860078 860065
920102 870228 880777
920103 870228 851055
920108 860071 0
920111 880112 0
920114 870228 880676
920122 860054 870863
920145 860078 880876
920156 880112 870410
920165 860078 880049
920170 880112 850328
920173 870228 870249
920176 870228 870910
920202 890101 0
920232 890138 900095
920259 880112 0
920264 880112 890909
920269 890101 900141
920272 880112 840057
920274 890101 890246
920286 890138 890830
920297 880112 890857
920306 890101 900096
920309 890138 880024
920312 890138 0
920318 860071 860955
920321 890848 870570
920323 870228 880844
920346 870228 890141
920381 860071 890335
920392 860071 840687
920398 4096 860521
920399 890848 900328
920405 870228 890242
920406 870228 870307
920410 890214 890002
920411 4167 890338
920412 870228 870565
920419 890214 900069
920442 890207 890032
920443 4096 890112
920448 890214 900018
920450 890207 880295
920451 880108 870279
920456 880108 851163
920458 880108 860097
920462 4167 900162
920466 860054 0
920475 890213 900405
920476 870228 880910
920479 890213 880654
920483 880108 890137
920484 890207 880349
920489 890848 890047
920494 880108 890425
920496 870228 2868
920501 860054 851035
920502 880108 890843
920513 890207 870403
920515 890213 900387
920516 890848 890150
920520 880108 890584
920521 880108 890584
920530 870228 900528
920532 870228 860806
920536 870228 861177
920539 890848 900496
920544 860054 830268
920545 870228 890183
920547 870228 880137
920548 870228 860084
920563 880189 900122
920565 890213 900297
920567 880210 870200
920577 890213 900433
920585 880189 890313
920587 870228 0
920600 890214 900458
920611 880114 890558
920612 870228 870768
920614 890214 890089
920618 890848 0
920620 890214 830436
920627 880114 830241
920629 880114 890461
920640 880210 880916
920654 880114 890596
920662 880189 870287
920668 880210 900689
920673 890214 900535
920674 880108 900667
920678 880210 880558
920681 880108 0
920694 880210 900561
920707 880210 880653
920711 880210 890230
920715 880210 880192
920718 880210 830348
920730 880210 860822
920731 890848 870965
920748 0 0
920755 890213 890385
920757 4167 880830
920758 900243 851093
920761 900229 890737
920777 890848 890787
920782 4167 900746
920796 4167 890532
920797 4020 840069
920800 890213 890567
920806 900243 850673
920815 900243 900795
920818 4020 880610
920820 890213 900817
920831 860054 860017
920845 900235 880032
920859 4050 870042
920863 900243 861238
920866 900229 870290
930002 890213 841152
930003 900235 900873
930004 900229 0
930026 900235 870898
930033 900243 860746
930036 900235 890783
930048 900243 900848
930052 900311 900750
930055 890213 870810
930059 900243 890867
930060 880210 0
930063 890213 850163
930065 890213 2438
930070 880210 900916
930073 880210 840113
930075 880210 880049
930078 890213 0
930080 880210 900853
930082 900243 910003
930083 890213 870711
930086 900243 900815
930094 890213 880911
930098 900311 900913
930107 900311 890689
930110 900311 851102
930114 900311 0
930121 900311 861061
930147 900311 870468
930148 890213 890772
930163 890213 890721
930166 900311 890280
930171 880210 880794
930181 890848 900043
930192 900235 880701
930199 900235 890810
930214 900243 910035
930224 4020 860431
930226 4050 890939
930227 4020 860339
930230 4050 900126
930232 900229 890246
930234 900235 900095
930239 4050 870784
930250 4050 900466
930254 900229 900050
930265 4020 830374
930270 4020 0
930271 4050 860125
930272 4050 860125
930275 4020 870910
930278 890213 880485
930287 4050 900856
930293 4050 0
930295 900243 890143
930300 4020 840057
930302 900235 910175
930313 890213 890789
930324 900243 910122
930327 900235 910017
930329 890848 840976
930332 880210 910014
930335 4050 900030
930338 4050 880007
930340 4050 910117
930342 890213 900214
930346 880210 900328
930349 880210 910119
930355 900243 890113
930363 900229 870077
930367 900235 0
930377 900235 910215
930384 900229 880818
930386 900229 880912
930391 4050 910191
930398 890848 890185
930409 890213 900047
930418 900243 900350
930420 880210 910276
930425 900243 900326
930438 880210 880070
930447 900229 910241
930451 4050 910288
930454 900229 890174
930456 900229 890528
930465 900243 890118
930473 890848 820419
930483 900235 910279
930488 890848 890425
930493 900235 910284
930505 880210 900490
930514 910274 910172
930518 910113 910187
930530 4167 890235
930538 4050 851163
930548 900235 900237
930554 4167 900031
930562 880210 0
930573 4050 890944
930574 4020 890437
930578 900235 910280
930580 890213 910417
930582 4167 900324
930585 4167 0
930586 900235 910483
930592 900235 0
930596 4020 860327
930598 4167 880802
930600 900313 890461
930606 890213 900263
930608 890213 880857
930617 4167 0
930618 4050 880045
930620 4020 890740
930621 4167 900222
930638 910274 910371
930639 4020 890362
930640 4167 880906
930648 910274 910444
930652 4167 870200
930659 4020 900492
930662 880210 890319
930663 910113 860097
930666 4167 910150
930669 4167 890337
930671 4020 890089
930675 890213 880192
930676 4050 851129
930680 4020 880898
930681 910274 890313
930683 4167 860207
930686 4167 910528
930687 4167 900599
930695 4020 910484
930697 910113 900667
930699 880210 870287
930700 890213 910195
930705 880210 870138
930710 880210 860643
930712 890213 900267
930713 4167 900602
930714 4167 910482
930723 4020 890745
930724 4167 880820
930726 3998 910595
930727 880210 900773
930730 4167 840897
930735 4020 850238
930736 4020 900725
930739 880210 910516
930742 880210 910617
930744 4020 840124
930746 910274 861294
930750 880210 910665
930758 4204 0
930761 900311 860822
930762 3998 880653
930763 880210 910626
930765 4020 910585
930771 900311 900476
930776 4152 910598
930785 890848 880521
930788 3998 890563
930791 900313 900723
930797 900313 910603
930801 4152 890737
930811 4152 910708
930814 900313 890668
930815 900311 910610
930817 4152 900647
930820 4152 880032
930821 4020 900661
930823 4152 860017
930826 900313 890456
930827 890848 900873
930831 4050 900796
930832 910008 900543
930838 890848 900872
930839 890848 880610
930843 910274 910698
930847 890848 890814
930850 900311 910697
930856 900311 900571
930857 910008 890764
930862 910008 880777
930865 3998 900535
930866 900313 900780
930869 910008 870706
930870 4152 910671
930872 3998 910627
930874 900311 900657
930875 910008 880722
930878 900311 870740
930881 4152 910725
930886 900311 0
930887 900311 870858
930888 4050 0
930889 3998 900427
930891 900311 910755
930898 900313 900702
930900 900313 910751
930903 3998 890004
930904 4152 860523
930905 900311 900839
930907 910274 910789
930909 3998 0
930911 890848 870711
930913 3998 840113
930914 4152 900883
930916 4050 880234
930920 900311 870930
940007 910008 890570
940008 880210 910736
940010 3998 870880
940012 4152 880231
940014 4050 890793
940018 910008 890724
940024 890848 900916
940025 4152 890013
940026 4050 900853
940028 900311 900771
940029 900313 900628
940034 900313 880555
940035 900313 900811
940036 4152 910804
940038 4050 910743
940039 4050 0
940043 890848 870898
940045 910113 900925
940046 910008 910844
940048 910274 900784
940049 4050 890645
940052 3998 890721
940053 4050 870410
940055 4152 890656
940060 4050 0
940064 4152 900855
940065 4167 870810
940066 880210 910258
940069 900313 920009
940071 3998 900762
940073 4204 890883
940077 4167 870290
940079 4050 0
940080 900313 900933
940081 4050 860538
940085 4152 880865
940092 910113 900900
940101 4050 920016
940102 4050 870087
940105 4152 900105
940110 910113 880835
940111 910008 920015
940112 4050 890706
940114 4167 910848
940116 4204 900053
940118 4167 900884
940122 890848 890671
940123 4152 890810
940125 910008 910820
940129 4152 870849
940132 900313 890830
940133 4152 900028
940134 900311 850808
940143 3998 900466
940153 4050 870725
940155 910274 890886
940160 4050 910131
940162 4152 870024
940163 4204 910808
940165 4050 880779
940168 4050 910071
940172 4204 910829
940173 3998 890700
940193 4167 900928
940199 900311 900833
940201 4050 920039
940203 3998 890758
940204 3998 900100
940207 900313 910044
940210 4167 880486
940212 900313 890666
940217 900313 920102
940219 900311 0
940222 900311 0
940224 4050 890689
940225 910274 920066
940226 3998 920145
940231 900235 910638
940234 4050 880570
940238 900311 920030
940247 4152 910266
940257 900313 900134
940274 900313 910117
940277 910008 920170
940279 3998 900383
940281 4020 890425
940291 3998 0
940299 4152 910272
940301 900313 900141
940302 910008 920033
940303 910008 920176
940306 900313 910185
940307 900313 910185
940308 4167 0
940309 900313 0
940311 4167 900214
940313 4050 920114
940315 4020 920022
940317 900313 0
940319 4167 920156
940320 3998 910232
940325 4050 920071
940330 900229 0
940337 4050 910340
940339 900183 900251
940341 3998 910236
940350 910008 880654
940352 900235 900122
940354 910008 850093
940356 900311 920165
940365 900183 0
940370 910008 910118
940371 900235 890183
940374 900183 851039
940376 4204 910122
940383 910008 910391
940388 4204 920286
940392 900183 900328
940403 900311 870792
940413 900313 890049
940417 4204 0
940421 900229 890118
940422 900235 890330
940433 900183 910294
940463 900235 890089
940464 900235 910244
940481 900235 0
940493 900235 851035
940498 910008 880655
940500 910113 910434
940517 4167 920392
940526 900311 920399
940536 900235 920398
940548 900235 920412
940557 3978 920483
940569 4050 910661
940577 4167 920456
940578 4204 920479
940586 4167 890584
940590 4152 890737
940592 900311 900667
940597 910274 900723
940601 900235 0
940602 4204 920443
940605 910008 920272
940609 3998 900312
940613 4167 0
940616 4152 860431
940617 910274 880521
940622 4167 900561
940626 4050 910617
940631 900183 920600
940633 900311 900873
940634 900235 920544
940635 910008 890456
940638 4204 890655
940639 900311 910473
940645 900311 900585
940648 4050 880032
940649 4204 880842
940650 4167 0
940654 900183 920618
940655 910008 880854
940660 3978 0
940661 900235 890313
